id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,raw_swing_power_score,swing_path_efficiency_score,mechanical_swing_quality_score,mechanical_swing_quality_percentile,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,mechanical_swing_quality_adjusted_label,xwoba,xba,xslg,avg_exit_velocity,hard_hit_rate,barrel_rate,expanded_latent_swing_quality_score,expanded_latent_swing_quality_percentile,expanded_latent_swing_quality_shrunk,expanded_latent_swing_quality_shrunk_percentile,expanded_lsq_label,msq_reliability,msq_uncertainty_proxy,date_start,date_end,dashboard_ranking_score
668800,"Knizner, Andrew",R,69.222260444,0.5407407407407409,135,-0.8663731769642097,0.3796747338285878,-0.24334922156781094,33.04940374787053,-0.18026330594059684,34.07155025553663,Below-average reliability-adjusted mechanical profile,0.278,0.226,0.309,84.2,23.2,1.4,-0.815820915072531,14.480408858603067,-0.6043272884087584,17.717206132879046,Low reliability-adjusted mechanical profile,0.7407597393541085,0.08606629658238704,2025-03-28,2025-09-30,-0.6043272884087584
666023,"Fermin, Freddy",R,69.565852612,0.4951923076923076,624,-0.73621360436186,-0.15428860072938003,-0.44525110254562,23.850085178875638,-0.44438292722426853,21.63543441226576,Low reliability-adjusted mechanical profile,0.271,0.233,0.336,89.1,34.1,4.2,-0.6059298269916062,22.14650766609881,-0.6047483513719901,17.54684838160136,Low reliability-adjusted mechanical profile,0.9980501444771549,0.04003203845127178,2025-03-28,2025-09-30,-0.6047483513719901
669722,"Davidson, Logan",R,72.058654304,0.3670886075949367,79,0.20810944206198534,-1.65604561617865,-0.7239680870583324,14.821124361158432,-0.3953989387963847,23.509369676320272,Low reliability-adjusted mechanical profile,0.198,0.138,0.246,87.4,27.3,4.5,-1.119179746047915,7.325383304940375,-0.61124584331864,17.37649063032368,Low reliability-adjusted mechanical profile,0.5461552047176441,0.1125087900926024,2025-03-28,2025-09-30,-0.61124584331864
641487,"Crawford, J.P.",L,71.04335174,0.3678269049858889,1063,-0.17650743835628122,-1.6473905711994064,-0.9119490047778438,11.41396933560477,-0.9119269541880031,8.858603066439523,Low reliability-adjusted mechanical profile,0.329,0.266,0.386,87.2,34.7,4.8,-0.6170002387558602,21.80579216354344,-0.6169853199181564,17.206132879045995,Low reliability-adjusted mechanical profile,0.9999758203696422,0.030671383606587218,2025-03-28,2025-09-30,-0.6169853199181564
657136,"Wong, Connor",R,72.219383182,0.4642857142857142,308,0.26899674978820576,-0.5166059532860248,-0.1238046017489095,40.20442930153322,-0.11811463428279867,39.86371379897785,Below-average reliability-adjusted mechanical profile,0.266,0.221,0.295,85.5,31.0,3.1,-0.6473943273988155,19.591141396933562,-0.617640565352758,17.035775127768314,Low reliability-adjusted mechanical profile,0.9540407433509558,0.05698028822981897,2025-03-28,2025-09-30,-0.617640565352758
641584,"Fraley, Jake",L,71.607463194,0.382089552238806,335,0.037189242159235615,-1.4801898536973668,-0.7215003057690655,14.991482112436117,-0.6961869335575958,11.754684838160136,Low reliability-adjusted mechanical profile,0.315,0.248,0.369,85.2,34.5,4.9,-0.6406555904892737,20.10221465076661,-0.618178602895862,16.86541737649063,Low reliability-adjusted mechanical profile,0.964915645899155,0.05463583647081531,2025-03-28,2025-09-30,-0.618178602895862
676801,"McCormick, Chas",R,71.532296447,0.3807106598984772,197,0.008714577790778801,-1.4963545799626037,-0.7438200010859124,14.310051107325384,-0.6400892021445953,13.287904599659283,Low reliability-adjusted mechanical profile,0.299,0.228,0.372,85.8,29.3,5.3,-0.7198162010560926,17.37649063032368,-0.6194328966041489,16.695059625212945,Low reliability-adjusted mechanical profile,0.8605431437849491,0.07124704998790965,2025-03-28,2025-09-30,-0.6194328966041489
666158,"Lux, Gavin",L,69.555826016,0.4527813712807244,773,-0.740011879094411,-0.6514711273812792,-0.6957415032378451,15.332197614991482,-0.6954357637272236,11.925042589437819,Low reliability-adjusted mechanical profile,0.299,0.243,0.336,88.3,36.9,3.6,-0.6215635107931158,21.63543441226576,-0.6212903683648926,16.524701873935264,Low reliability-adjusted mechanical profile,0.9995605558828982,0.03596750006328032,2025-03-28,2025-09-30,-0.6212903683648926
592192,"Canha, Mark",R,68.661288806,0.5373134328358209,201,-1.0788804324966457,0.33949647444649267,-0.3696919790250765,28.109028960817717,-0.32015744071981883,27.427597955706982,Below-average reliability-adjusted mechanical profile,0.268,0.214,0.303,86.6,33.0,2.2,-0.7223395889281015,17.206132879045995,-0.6255542647468157,16.35434412265758,Low reliability-adjusted mechanical profile,0.866011325331195,0.07053456158585983,2025-03-28,2025-09-30,-0.6255542647468157
671221,"Waters, Drew",R,71.565999873,0.482233502538071,394,0.02148210840397726,-0.3062044043901859,-0.14236114799310434,38.67120954003408,-0.13959247781553485,37.47870528109029,Below-average reliability-adjusted mechanical profile,0.265,0.232,0.318,86.0,28.8,4.1,-0.6398799128826423,20.272572402044293,-0.6274353909256423,16.183986371379895,Low reliability-adjusted mechanical profile,0.9805517852546146,0.05037927218598784,2025-03-28,2025-09-30,-0.6274353909256423
663743,"Fortes, Nick",R,71.94314937,0.4082191780821917,365,0.16435386715929243,-1.1738727926636674,-0.5047594627521875,21.465076660988075,-0.49164019455350005,20.272572402044293,Low reliability-adjusted mechanical profile,0.27,0.215,0.322,87.5,37.9,4.6,-0.6458266145548113,19.931856899488924,-0.6290408518471696,16.013628620102217,Low reliability-adjusted mechanical profile,0.9740088712212447,0.052342392259021375,2025-03-28,2025-09-30,-0.6290408518471696
695336,"Saggese, Thomas",R,69.837540503,0.4061895551257253,517,-0.6332928073610575,-1.1976660204258127,-0.9154794138934351,11.073253833049405,-0.9102753081625791,9.19931856899489,Low reliability-adjusted mechanical profile,0.28,0.239,0.35,90.2,44.1,5.6,-0.6353021305175276,20.61328790459966,-0.6316907118356039,15.843270868824533,Low reliability-adjusted mechanical profile,0.9943154311807804,0.04397994971335425,2025-03-28,2025-09-30,-0.6316907118356039
807712,"Keaschall, Luke",R,66.931252353,0.5,272,-1.7342527787864606,-0.09792812366501198,-0.9160904512257363,10.90289608177172,-0.8557432177188683,10.221465076660987,Low reliability-adjusted mechanical profile,0.324,0.263,0.378,86.2,31.2,5.2,-0.6777631998198053,18.39863713798978,-0.6331157154724225,15.67291311754685,Low reliability-adjusted mechanical profile,0.9341252455735971,0.06063390625908324,2025-03-28,2025-09-30,-0.6331157154724225
676391,"Clement, Ernie",R,67.605674749,0.5929824561403508,855,-1.4787681112290436,0.9921032783658318,-0.2433324164316059,33.21976149914821,-0.24328532063484196,30.494037478705284,Below-average reliability-adjusted mechanical profile,0.289,0.26,0.359,86.6,26.0,2.4,-0.633785013924116,20.954003407155025,-0.6336623479404977,15.502555366269167,Low reliability-adjusted mechanical profile,0.999806454900442,0.03419927840283847,2025-03-28,2025-09-30,-0.6336623479404977
676694,"Meyers, Jake",R,68.385232369,0.425242718446602,515,-1.1834561219345041,-0.9743061825610317,-1.078881152247768,8.17717206132879,-1.0726242837937212,5.621805792163544,Low reliability-adjusted mechanical profile,0.325,0.269,0.403,88.1,38.9,5.0,-0.6466272401856903,19.761499148211243,-0.6428771871124525,15.332197614991482,Low reliability-adjusted mechanical profile,0.9942005952731578,0.044065264923923174,2025-03-28,2025-09-30,-0.6428771871124525
694377,"Yorke, Nick",R,71.943701074,0.3553719008264462,121,0.16456286364853542,-1.793400326262498,-0.8144187313069813,13.1175468483816,-0.571561281314499,15.67291311754685,Low reliability-adjusted mechanical profile,0.257,0.234,0.315,85.6,38.9,1.9,-0.9173018539445252,11.584327086882453,-0.6437649366822759,15.1618398637138,Low reliability-adjusted mechanical profile,0.7018027205701126,0.09090909090909091,2025-03-28,2025-09-30,-0.6437649366822759
670764,"Walls, Taylor",R,68.779348441,0.5809716599190283,494,-1.0341570858539229,0.8513009637348523,-0.09142806105953527,42.93015332197615,-0.09077393000269485,42.078364565587734,Below-average reliability-adjusted mechanical profile,0.261,0.21,0.309,87.0,26.4,3.2,-0.6502192840943704,19.420783645655877,-0.6455672262627412,14.991482112436117,Low reliability-adjusted mechanical profile,0.9928454016276854,0.04499212706658475,2025-03-28,2025-09-30,-0.6455672262627412
660844,"Rivas, Leo",R,66.569247667,0.5666666666666667,150,-1.871387380788822,0.6836038249608762,-0.5938917779139729,17.717206132879046,-0.4613766103971924,20.783645655877343,Low reliability-adjusted mechanical profile,0.288,0.183,0.266,86.3,19.7,3.0,-0.8388301037746986,13.798977853492334,-0.6516618083821261,14.821124361158432,Low reliability-adjusted mechanical profile,0.7768698398515702,0.08164965809277261,2025-03-28,2025-09-30,-0.6516618083821261
687363,"Scott II, Victor",L,69.035020047,0.536547433903577,643,-0.9373035773550993,0.3305166848740633,-0.303393446240518,30.83475298126065,-0.3029042392249497,28.109028960817717,Below-average reliability-adjusted mechanical profile,0.287,0.225,0.313,86.1,26.0,3.7,-0.6589888800748193,19.250425894378196,-0.6579262929052252,14.65076660988075,Low reliability-adjusted mechanical profile,0.9983875491655133,0.03943615033625495,2025-03-28,2025-09-30,-0.6579262929052252
671289,"Freeman, Tyler",R,71.319275474,0.3265940902021774,643,-0.07198201946407043,-2.130762002478072,-1.1013720109710712,7.325383304940375,-1.0995961027529007,5.110732538330494,Low reliability-adjusted mechanical profile,0.325,0.278,0.367,90.1,40.4,2.1,-0.6608139931273632,18.909710391822827,-0.6597484630527045,14.480408858603067,Low reliability-adjusted mechanical profile,0.9983875491655133,0.03943615033625495,2025-03-28,2025-09-30,-0.6597484630527045
605361,"Martini, Nick",L,69.656039477,0.5058139534883721,172,-0.7020490194381872,-0.029771267680196018,-0.3659101435591916,28.449744463373083,-0.3003880236703057,28.279386712095402,Below-average reliability-adjusted mechanical profile,0.253,0.215,0.292,85.7,31.0,3.6,-0.8072683818975099,14.821124361158432,-0.6627139424203786,14.310051107325384,Low reliability-adjusted mechanical profile,0.8209338520885068,0.07624928516630233,2025-03-28,2025-09-30,-0.6627139424203786
493329,"Gurriel, Yuli",R,72.494582037,0.2592592592592592,54,0.3732475700439686,-2.920126827036276,-1.2734396284961538,4.599659284497445,-0.5313449104862376,17.37649063032368,Low reliability-adjusted mechanical profile,0.19,0.133,0.174,85.1,17.9,0.0,-1.5926452492484202,1.8739352640545146,-0.6645340135971662,14.139693356047701,Low reliability-adjusted mechanical profile,0.41725174762601036,0.13608276348795434,2025-03-28,2025-09-30,-0.6645340135971662
665926,"Giménez, Andrés",L,69.326534875,0.490625,640,-0.826871940800083,-0.20783105394052778,-0.5173514973703054,21.12436115843271,-0.5164918882270623,18.228279386712096,Low reliability-adjusted mechanical profile,0.308,0.252,0.361,86.3,27.7,3.0,-0.667542003157441,18.739352640545146,-0.6664328438869457,13.969335604770016,Low reliability-adjusted mechanical profile,0.998338442726826,0.03952847075210474,2025-03-28,2025-09-30,-0.6664328438869457
696285,"Young, Jacob",R,68.365579917,0.5113871635610765,483,-1.1909008630873543,0.03556335824313538,-0.5776687524221095,18.39863713798978,-0.5730551886462123,15.502555366269167,Low reliability-adjusted mechanical profile,0.297,0.262,0.336,87.6,34.2,1.9,-0.6718857826108322,18.56899488926746,-0.6665197525197176,13.798977853492334,Low reliability-adjusted mechanical profile,0.9920134787340446,0.045501575519329006,2025-03-28,2025-09-30,-0.6665197525197176
670156,"Mastrobuoni, Miles",L,67.533226318,0.4409090909090908,220,-1.5062130232291058,-0.7906496235834143,-1.14843132340626,6.643952299829642,-1.0211815056106115,7.155025553662692,Low reliability-adjusted mechanical profile,0.322,0.28,0.373,88.0,36.4,2.3,-0.7523410499227957,16.35434412265758,-0.6689792854257156,13.62862010221465,Low reliability-adjusted mechanical profile,0.8891968416376661,0.06741998624632421,2025-03-28,2025-09-30,-0.6689792854257156
605131,"Barnes, Austin",R,66.652822667,0.3333333333333333,60,-1.839727502324302,-2.051757995229733,-1.9457427487770176,1.5332197614991483,-0.8778964874026144,9.710391822827939,Low reliability-adjusted mechanical profile,0.24,0.227,0.303,80.9,20.7,3.4,-1.548306582948804,2.555366269165247,-0.6985779139855195,13.458262350936966,Low reliability-adjusted mechanical profile,0.4511883639059736,0.12909944487358055,2025-03-28,2025-09-30,-0.6985779139855195
681393,"Norby, Connor",R,69.343251197,0.3709401709401709,585,-0.8205394643071838,-1.6108938190817963,-1.21571664169449,5.621805792163544,-1.2122155003616002,4.088586030664395,Low reliability-adjusted mechanical profile,0.307,0.241,0.417,88.3,37.1,9.4,-0.7032174388161876,18.05792163543441,-0.7011922435061878,13.287904599659283,Low reliability-adjusted mechanical profile,0.9971201008419117,0.041344911529736156,2025-03-28,2025-09-30,-0.7011922435061878
663538,"Hoerner, Nico",R,68.454916049,0.4796334012219959,982,-1.15705855280784,-0.3366853381128399,-0.74687194546034,14.139693356047701,-0.7468313502931686,10.90289608177172,Low reliability-adjusted mechanical profile,0.322,0.292,0.391,86.7,30.3,2.3,-0.7069492984083677,17.717206132879046,-0.7069108731801543,13.1175468483816,Low reliability-adjusted mechanical profile,0.9999456464158039,0.03191128231363014,2025-03-28,2025-09-30,-0.7069108731801543
600869,"Candelario, Jeimer",R,69.477536855,0.5031446540880503,159,-0.7696693762209363,-0.06106340910718707,-0.4153663926640617,25.04258943781942,-0.33066254694620945,26.74616695059625,Below-average reliability-adjusted mechanical profile,0.213,0.126,0.247,87.3,28.3,7.5,-0.8912712769450042,13.1175468483816,-0.7095182365728606,12.947189097103918,Low reliability-adjusted mechanical profile,0.7960743882657866,0.07930515857181442,2025-03-28,2025-09-30,-0.7095182365728606
686452,"Millas, Drew",R,66.675863951,0.271604938271605,81,-1.8309990039562907,-2.775398688401851,-2.303198846179071,0.6814310051107325,-1.2786022613409402,3.2367972742759794,Low reliability-adjusted mechanical profile,0.305,0.279,0.352,84.8,23.3,2.3,-1.2833676942466057,5.281090289608177,-0.7124512235310659,12.776831345826235,Low reliability-adjusted mechanical profile,0.5551419337770589,0.1111111111111111,2025-03-28,2025-09-30,-0.7124512235310659
664983,"McCarthy, Jake",L,69.83559381,0.4791666666666666,336,-0.6340302535326104,-0.34215685761060316,-0.48809355557160683,22.657580919931856,-0.4711394995295689,20.442930153321974,Low reliability-adjusted mechanical profile,0.286,0.239,0.374,84.7,27.6,5.3,-0.7519685793858235,16.524701873935264,-0.7258487560625497,12.60647359454855,Low reliability-adjusted mechanical profile,0.9652647410552614,0.0545544725589981,2025-03-28,2025-09-30,-0.7258487560625497
664059,"Haggerty, Sam",R,71.777511957,0.3131672597864768,281,0.10160710838265262,-2.2881644565578494,-1.0932786740875984,7.495741056218058,-1.0274578398314103,6.814310051107325,Low reliability-adjusted mechanical profile,0.304,0.249,0.362,88.3,42.1,2.4,-0.7747409995733425,15.502555366269167,-0.7280977235879695,12.43611584327087,Low reliability-adjusted mechanical profile,0.9397950076076265,0.05965499862718936,2025-03-28,2025-09-30,-0.7280977235879695
656896,"Rivera, Emmanuel",R,68.30673009,0.5339366515837104,221,-1.2131943524140454,0.2999105379658134,-0.456641907224116,23.339011925042588,-0.4065479938622705,22.82793867120954,Low reliability-adjusted mechanical profile,0.267,0.246,0.312,86.7,32.3,1.0,-0.8238075172156962,13.969335604770016,-0.7334352983251811,12.265758091993186,Low reliability-adjusted mechanical profile,0.8902993514844886,0.06726727939963124,2025-03-28,2025-09-30,-0.7334352983251811
641313,"Anderson, Tim",R,69.088716013,0.5253164556962026,158,-0.916962473465242,0.19885616062330033,-0.3590531564209708,28.79045996592845,-0.28509714726638796,29.131175468483818,Below-average reliability-adjusted mechanical profile,0.219,0.183,0.243,88.6,36.4,0.0,-0.9266562348786417,11.41396933560477,-0.7357881258973459,12.095400340715502,Low reliability-adjusted mechanical profile,0.7940249017951165,0.079555728417573,2025-03-28,2025-09-30,-0.7357881258973459
650968,"Pozo, Yohel",R,69.484575078,0.470219435736677,319,-0.767003156839704,-0.44704505996341154,-0.6070241084015577,17.37649063032368,-0.5820317901535461,15.332197614991482,Low reliability-adjusted mechanical profile,0.276,0.246,0.357,87.7,35.3,2.2,-0.7678514526014167,15.67291311754685,-0.7362375716945355,11.925042589437819,Low reliability-adjusted mechanical profile,0.9588281290609323,0.05598925109558543,2025-03-28,2025-09-30,-0.7362375716945355
500743,"Rojas, Miguel",R,68.198349788,0.490566037735849,424,-1.254250974481268,-0.2085222673384874,-0.7313866209098777,14.65076660988075,-0.7208491009962951,11.243611584327088,Low reliability-adjusted mechanical profile,0.293,0.249,0.358,87.6,31.2,4.0,-0.7517639472490196,16.695059625212945,-0.7409328391346887,11.754684838160136,Low reliability-adjusted mechanical profile,0.9855924081568876,0.04856429311786321,2025-03-28,2025-09-30,-0.7409328391346887
664770,"Lukes, Nathan",L,68.021301805,0.4366812227074235,687,-1.3213202849708747,-0.8402128346961516,-1.0807665598335132,8.006814310051109,-1.0796442085489228,5.45144804088586,Low reliability-adjusted mechanical profile,0.315,0.259,0.392,87.9,37.0,4.7,-0.746401021642756,16.86541737649063,-0.7456259013007746,11.584327086882453,Low reliability-adjusted mechanical profile,0.9989615229353846,0.038152379685825785,2025-03-28,2025-09-30,-0.7456259013007746
701675,"Church, Nathan",L,69.002531667,0.3157894736842105,114,-0.9496108242867092,-2.257424297499704,-1.6035175608932066,2.555366269165247,-1.0906821431030758,5.281090289608177,Low reliability-adjusted mechanical profile,0.247,0.193,0.279,89.0,41.5,2.4,-1.110438580316462,7.666098807495741,-0.7552991997725659,11.41396933560477,Low reliability-adjusted mechanical profile,0.680180978183696,0.0936585811581694,2025-03-28,2025-09-30,-0.7552991997725659
543877,"Vázquez, Christian",R,67.008163814,0.5833333333333333,312,-1.7051171819238988,0.8789868121173476,-0.4130651849032756,25.2129471890971,-0.39482539596519006,23.679727427597953,Low reliability-adjusted mechanical profile,0.271,0.21,0.307,85.9,27.4,3.8,-0.7925684562314084,14.991482112436117,-0.7575708774254621,11.243611584327088,Low reliability-adjusted mechanical profile,0.9558428315803071,0.05661385170722978,2025-03-28,2025-09-30,-0.7575708774254621
694384,"Schanuel, Nolan",L,67.534795405,0.4620174346201743,803,-1.5056186217487584,-0.5431969486915927,-1.0244077852201756,9.540034071550256,-1.024074291100493,6.984667802385008,Low reliability-adjusted mechanical profile,0.327,0.262,0.388,87.5,29.0,4.5,-0.7613406044519366,16.183986371379895,-0.7610927513817789,11.073253833049405,Low reliability-adjusted mechanical profile,0.9996744517910796,0.035289233662029275,2025-03-28,2025-09-30,-0.7610927513817789
666152,"Hamilton, David",L,70.53192275,0.4499999999999999,280,-0.37024694977276706,-0.6840770851344294,-0.5271620174535983,20.61328790459966,-0.4951052621586087,19.931856899488924,Low reliability-adjusted mechanical profile,0.26,0.209,0.319,86.6,27.8,6.0,-0.8118831942659119,14.65076660988075,-0.7625125263782399,10.90289608177172,Low reliability-adjusted mechanical profile,0.9391899373747821,0.05976143046671968,2025-03-28,2025-09-30,-0.7625125263782399
669701,"Smith, Josh",L,69.064000044,0.4299999999999999,900,-0.9263253759441273,-0.9185366697221962,-0.9224310228331618,10.562180579216355,-0.9223171858013505,8.517887563884157,Low reliability-adjusted mechanical profile,0.31,0.247,0.366,87.2,31.1,5.0,-0.7648378455994784,16.013628620102217,-0.7647434571107949,10.732538330494037,Low reliability-adjusted mechanical profile,0.9998765901959134,0.03333333333333333,2025-03-28,2025-09-30,-0.7647434571107949
682668,"Acuña, Luisangel",R,70.770343431,0.4233576642335766,274,-0.27992843605588774,-0.9964046339465992,-0.6381665350012434,16.013628620102217,-0.5969599004606019,14.65076660988075,Low reliability-adjusted mechanical profile,0.271,0.235,0.299,87.9,35.5,1.4,-0.8205042354204519,14.139693356047701,-0.7675239923120394,10.562180579216355,Low reliability-adjusted mechanical profile,0.9354296531068316,0.0604122093330177,2025-03-28,2025-09-30,-0.7675239923120394
622761,"Mateo, Jorge",R,71.923690884,0.4285714285714285,147,0.15698260419951088,-0.9352837829070362,-0.3891505893537627,26.575809199318567,-0.29967495128589927,28.449744463373083,Below-average reliability-adjusted mechanical profile,0.206,0.167,0.255,85.3,36.7,4.1,-1.0014728051120172,9.710391822827939,-0.7712086844953273,10.391822827938672,Low reliability-adjusted mechanical profile,0.7700745148132762,0.08247860988423225,2025-03-28,2025-09-30,-0.7712086844953273
687957,"Harris, Dustin",L,67.205312222,0.3209876543209876,81,-1.6304334291658495,-2.1964861338641577,-1.9134597815150036,1.7035775127768313,-1.0622417633148677,5.9625212947189095,Low reliability-adjusted mechanical profile,0.231,0.186,0.275,86.9,25.9,3.7,-1.4050933565410495,3.9182282793867125,-0.7800262430874967,10.221465076660987,Low reliability-adjusted mechanical profile,0.5551419337770589,0.1111111111111111,2025-03-28,2025-09-30,-0.7800262430874967
686217,"Frelick, Sal",L,68.199521975,0.5184757505773673,866,-1.2538069266445042,0.11866271660082398,-0.5675721050218401,19.08006814310051,-0.5674736969257931,16.183986371379895,Low reliability-adjusted mechanical profile,0.299,0.255,0.339,85.5,27.4,3.1,-0.7805373063212313,15.1618398637138,-0.7804019734013625,10.051107325383304,Low reliability-adjusted mechanical profile,0.9998266156930965,0.03398138330152924,2025-03-28,2025-09-30,-0.7804019734013625
542932,"Berti, Jon",R,72.329126405,0.2549019607843137,153,0.31056967353914444,-2.9712073465543076,-1.3303188365075815,4.429301533219761,-1.0422573595013582,6.643952299829642,Low reliability-adjusted mechanical profile,0.28,0.253,0.323,87.5,37.2,2.6,-0.9997421806507429,9.880749574105621,-0.7832623404195742,9.880749574105621,Low reliability-adjusted mechanical profile,0.783464332683993,0.08084520834544433,2025-03-28,2025-09-30,-0.7832623404195742
681962,"Capra, Vinny",R,68.563530294,0.5220588235294118,136,-1.1159133084618553,0.16066700639502499,-0.4776231510334152,22.82793867120954,-0.3550360219981733,25.55366269165247,Below-average reliability-adjusted mechanical profile,0.211,0.178,0.256,85.9,32.9,2.6,-1.0768811867245958,8.517887563884157,-0.8004880246531938,9.710391822827939,Low reliability-adjusted mechanical profile,0.7433392230464442,0.08574929257125441,2025-03-28,2025-09-30,-0.8004880246531938
668974,"Handley, Maverick",R,67.391062179,0.5,78,-1.5600676372016258,-0.09792812366501198,-0.8289978804333189,12.776831345826235,-0.4489802686833966,20.954003407155025,Low reliability-adjusted mechanical profile,0.177,0.127,0.194,83.5,34.6,0.0,-1.4821099795378565,3.4071550255536627,-0.8027018555022413,9.540034071550256,Low reliability-adjusted mechanical profile,0.5415939886947765,0.11322770341445956,2025-03-28,2025-09-30,-0.8027018555022413
681146,"Bride, Jonah",R,68.283743172,0.5172413793103449,145,-1.2219022558559114,0.10419220787616644,-0.5588550239898725,19.931856899488924,-0.42776424000990193,22.31686541737649,Low reliability-adjusted mechanical profile,0.223,0.176,0.236,87.3,28.4,2.7,-1.0489755726599281,9.028960817717206,-0.8029170703777324,9.369676320272573,Low reliability-adjusted mechanical profile,0.7654297119062023,0.08304547985373997,2025-03-28,2025-09-30,-0.8029170703777324
805367,"Meidroth, Chase",R,67.434461228,0.4869942196531792,692,-1.5436272110357168,-0.25039461653277933,-0.897010913784248,11.925042589437819,-0.8961248195466286,9.540034071550256,Low reliability-adjusted mechanical profile,0.3,0.254,0.333,88.2,36.1,1.6,-0.816684028127084,14.310051107325384,-0.8158772831921464,9.19931856899489,Low reliability-adjusted mechanical profile,0.9990121700594687,0.038014296063485276,2025-03-28,2025-09-30,-0.8158772831921464
678489,"Barrosa, Jorge",R,68.17298587,0.5797101449275363,138,-1.2638593329767984,0.8365122496920286,-0.2136735416423849,34.75298126064736,-0.15991786120884008,36.11584327086882,Below-average reliability-adjusted mechanical profile,0.193,0.165,0.243,87.8,30.8,0.0,-1.0918402462741617,8.006814310051109,-0.8171566569440999,9.028960817717206,Low reliability-adjusted mechanical profile,0.7484214469402435,0.08512565307587486,2025-03-28,2025-09-30,-0.8171566569440999
457759,"Turner, Justin",R,66.281053777,0.5077399380804953,323,-1.9805609797313006,-0.007192990310613435,-0.993876985020957,10.051107325383304,-0.954561697390173,7.836456558773425,Low reliability-adjusted mechanical profile,0.297,0.237,0.36,88.3,30.9,3.7,-0.8581535271396931,13.62862010221465,-0.8242071200296045,8.858603066439523,Low reliability-adjusted mechanical profile,0.9604425012116012,0.055641488407465724,2025-03-28,2025-09-30,-0.8242071200296045
608671,"Jankowski, Travis",L,68.017074789,0.1549295774647887,71,-1.322921563018463,-4.143181519721547,-2.733051541370005,0.17035775127768313,-1.3893626096936953,2.72572402044293,Low reliability-adjusted mechanical profile,0.248,0.236,0.267,84.6,34.3,0.0,-1.6221157501616459,1.5332197614991483,-0.8246119539846322,8.68824531516184,Low reliability-adjusted mechanical profile,0.5083558025390349,0.11867816581938533,2025-03-28,2025-09-30,-0.8246119539846322
665750,"Taveras, Leody",R,71.232573301,0.3986928104575163,306,-0.10482653349086837,-1.2855502024592544,-0.6951883679750614,15.502555366269167,-0.6625925876569656,12.947189097103918,Low reliability-adjusted mechanical profile,0.232,0.198,0.316,88.5,35.2,6.4,-0.8961791466339235,12.947189097103918,-0.8541593719440428,8.517887563884157,Low reliability-adjusted mechanical profile,0.9531123047800115,0.05716619504750295,2025-03-28,2025-09-30,-0.8541593719440428
663604,"Lockridge, Brandon",R,71.140590039,0.3897637795275591,254,-0.1396716294608378,-1.390225046589709,-0.7649483380252734,13.798977853492334,-0.7046196165793599,11.584327086882453,Low reliability-adjusted mechanical profile,0.267,0.233,0.314,87.1,32.0,2.9,-0.9324909960650034,11.243611584327088,-0.8589487883681362,8.347529812606473,Low reliability-adjusted mechanical profile,0.9211336002093251,0.06274558051381586,2025-03-28,2025-09-30,-0.8589487883681362
687231,"Hernaiz, Darell",R,68.18757899,0.4625407166123778,307,-1.2583311677884264,-0.5370625247658785,-0.8976968462771524,11.754684838160136,-0.856024721961093,10.051107325383304,Low reliability-adjusted mechanical profile,0.305,0.255,0.351,85.0,30.1,3.2,-0.9084065318906791,12.095400340715502,-0.8662372516002799,8.17717206132879,Low reliability-adjusted mechanical profile,0.9535788451425687,0.05707301455353496,2025-03-28,2025-09-30,-0.8662372516002799
695238,"Wagner, Will",L,69.009513783,0.3520599250936329,267,-0.9469658593571814,-1.8322265489865068,-1.3895962041718442,3.9182282793867125,-1.2933635747515237,3.0664395229982966,Low reliability-adjusted mechanical profile,0.318,0.266,0.34,86.8,41.2,2.0,-0.9417429764012669,11.073253833049405,-0.8765251796160324,8.006814310051109,Low reliability-adjusted mechanical profile,0.9307477746906541,0.06119900613621046,2025-03-28,2025-09-30,-0.8765251796160324
691182,"Amador, Adael",R,70.640368846,0.4010989010989012,182,-0.32916540362485647,-1.2573436518462742,-0.7932545277355654,13.287904599659283,-0.6647268671975095,12.776831345826235,Low reliability-adjusted mechanical profile,0.269,0.218,0.299,84.8,24.7,3.4,-1.0564901308776675,8.68824531516184,-0.8853115240679795,7.836456558773425,Low reliability-adjusted mechanical profile,0.8379742490661193,0.07412493166611012,2025-03-28,2025-09-30,-0.8853115240679795
691720,"Karros, Kyle",R,69.061122757,0.4609053497942387,243,-0.9274153497009592,-0.5562338960073538,-0.7418246228541565,14.480408858603067,-0.6765167327264634,12.43611584327087,Low reliability-adjusted mechanical profile,0.258,0.206,0.262,87.9,33.7,1.0,-0.9755638839648211,10.562180579216355,-0.889678329638801,7.666098807495741,Low reliability-adjusted mechanical profile,0.9119631674176274,0.06415002990995841,2025-03-28,2025-09-30,-0.889678329638801
666163,"Rortvedt, Ben",L,68.768530049,0.5951219512195123,205,-1.0382553087184305,1.01718453474022,-0.010535386989105278,47.700170357751276,-0.009179114960802603,47.700170357751276,Below-average reliability-adjusted mechanical profile,0.24,0.185,0.246,81.2,19.6,3.3,-1.0213117820100184,9.369676320272573,-0.8898333082198701,7.495741056218058,Low reliability-adjusted mechanical profile,0.8712650964121957,0.06984302957695782,2025-03-28,2025-09-30,-0.8898333082198701
