id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end,z_bat_speed,latent_swing_quality_score,latent_swing_quality_percentile,latent_swing_quality_0_100,lsq_reliability,lsq_uncertainty_proxy,latent_swing_quality_shrunk,lsq_label
691723,"Mayo, Coby",R,74.732967813,35.56727647841257,10.839508467554255,-16.577562732214073,0.4508928571428571,10.97700856580488,35.68401609959744,24.70700753379256,27.55990413999364,448,2025-03-28,2025-09-30,1.2211927884091864,1.2211927884091864,89.77853492333901,89.77853492333901,0.9886665868453326,0.0472455591261534,1.2073525059966448,Strong swing-quality profile
682998,"Carroll, Corbin",L,74.645728403,25.74540177754992,10.994736333103443,-3.3556333466559267,0.6843082636954503,5.988312266231576,36.648986150065646,30.660673883834093,29.909591135776832,1077,2025-03-28,2025-09-30,1.1881447582815599,1.1881447582815599,89.60817717206133,89.60817717206133,0.9999789792392195,0.03047138176680026,1.1881197825748235,Strong swing-quality profile
669394,"Burger, Jake",R,74.637040736,24.991615803265976,7.647032673903884,-4.2150353503113305,0.536776212832551,7.937353769621822,31.6614914907294,23.72413772110757,31.69266435862528,639,2025-03-28,2025-09-30,1.184853696584158,1.184853696584158,89.43781942078365,89.43781942078365,0.9983217437986107,0.03955938860646178,1.1828652085201268,Strong swing-quality profile
606466,"Marte, Ketel",R,74.60469697,32.053657043542124,10.158370662986972,-7.192732348142568,0.6131736526946108,6.705783043015473,36.77988112258731,30.07409807957185,22.846382799780592,835,2025-03-28,2025-09-30,1.1726012323227784,1.1726012323227784,89.26746166950596,89.26746166950596,0.9997636034815713,0.03460642701029914,1.1723240334739522,Strong swing-quality profile
666211,"Trammell, Taylor",L,74.565880688,29.996630436261945,11.462800626369436,-4.263178249047313,0.4770642201834861,0.4151450910346387,30.06398041880204,29.648835327767397,26.385642694248627,218,2025-03-28,2025-09-30,1.1578968497853568,1.1578968497853568,89.09710391822829,89.09710391822829,0.8869584693595501,0.06772854614785964,1.027006417561865,Strong swing-quality profile
592669,"Renfroe, Hunter",R,74.553702828,25.93884845319526,9.09358147384713,-6.886230722549171,0.6413793103448276,8.270909725384655,37.14124801182617,28.870338286441516,29.124095132192878,145,2025-03-28,2025-09-30,1.1532836333024639,1.1532836333024639,88.9267461669506,88.9267461669506,0.7654297119062023,0.08304547985373997,0.8827575591848432,Strong swing-quality profile
692585,"Fernández, Yanquiel",L,74.534854241,28.602225411168284,10.566054097108832,-11.419695779257257,0.5551724137931034,9.19615419875157,36.38487821431397,27.188724015562396,27.68785496276717,290,2025-03-28,2025-09-30,1.146143412259715,1.146143412259715,88.75638841567292,88.75638841567292,0.9449767799435927,0.058722021951470346,1.083078911070747,Strong swing-quality profile
666464,"Encarnacion, Jerar",R,74.525672857,38.39498681087751,10.920344105479565,1.0412910286229764,0.5,4.247235193313273,32.07665689586784,27.82942170255457,29.0877102041626,84,2025-03-28,2025-09-30,1.142665320706306,1.142665320706306,88.58603066439524,88.58603066439524,0.5682894765709203,0.1091089451179962,0.6493646769999294,Strong swing-quality profile
701358,"Smith, Cam",R,74.512648774,38.08130066079123,7.542892651283322,-1.2582141687415516,0.3927355278093075,4.058777185872705,29.43028865863703,25.37151147276433,30.317429164823,881,2025-03-28,2025-09-30,1.1377315380572843,1.1377315380572843,88.41567291311755,88.41567291311755,0.9998507667440613,0.03369085602646046,1.1375617506754758,Strong swing-quality profile
682829,"De La Cruz, Elly",R,74.493870966,33.65927778946449,8.32073219812433,-0.3130775109731285,0.4958217270194986,8.020198305355352,36.97985189730827,28.9596535919529,29.920390792396272,1077,2025-03-28,2025-09-30,1.1306181295127438,1.1306181295127438,88.24531516183987,88.24531516183987,0.9999789792392195,0.03047138176680026,1.1305943630595092,Strong swing-quality profile
