id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,z_avg_bat_speed,z_ideal_attack_angle_rate,raw_swing_power_score,swing_path_efficiency_score,mechanical_swing_quality_score,mechanical_swing_quality_percentile,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,msq_uncertainty_proxy,mechanical_swing_quality_label,date_start,date_end
677347,"Paris, Kyren",R,73.207216652,0.5067873303167421,221,0.6432077890150825,-0.01836039133884716,0.6432077890150825,-0.01836039133884716,0.31242369883811766,66.95059625212947,0.27815061646396133,67.12095400340715,0.8902993514844886,0.06726727939963124,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
683227,"Freeman, Cody",R,67.314243586,0.6969696969696969,198,-1.5891680538118023,2.211143542729657,-1.5891680538118023,2.211143542729657,0.3109877444589274,66.78023850085178,0.26804990376844845,65.92844974446336,0.8619307626891072,0.07106690545187015,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
571448,"Arenado, Nolan",R,71.410880276,0.5645863570391875,689,-0.03728029169755262,0.6592163984072411,-0.03728029169755262,0.6592163984072411,0.31096805335484423,66.6098807495741,0.3106515146692269,70.18739352640544,0.9989820861590045,0.03809696588797296,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
663757,"Grisham, Trent",L,71.02042831,0.5769712140175219,799,-0.18519129127629497,0.8044038195232011,-0.18519129127629497,0.8044038195232011,0.30960626412345305,66.43952299829643,0.3095013589687452,69.84667802385009,0.9996611659166366,0.03537745688386125,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
668715,"Steer, Spencer",R,70.887265301,0.5812053115423902,979,-0.23563609750913922,0.8540400568624361,-0.23563609750913922,0.8540400568624361,0.3092019796766484,66.26916524701873,0.30918466161473257,69.6763202725724,0.9999439911027285,0.03196013860502966,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
624424,"Conforto, Michael",L,73.976018,0.4812121212121211,825,0.9344450877412563,-0.31817803645958187,0.9344450877412563,-0.31817803645958187,0.30813352564083724,66.09880749574106,0.30805302312047206,69.50596252129472,0.9997387414426984,0.034815531191139566,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
642708,"Rosario, Amed",R,73.193435,0.5064935064935066,308,0.6379870241049956,-0.021804881915736464,0.6379870241049956,-0.021804881915736464,0.3080910710946296,65.92844974446336,0.29393143448691256,68.31345826235093,0.9540407433509558,0.05698028822981897,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
805904,"Cole, Zach",L,74.976982051,0.4487179487179487,78,1.3136302531856443,-0.6991065456849265,1.3136302531856443,-0.6991065456849265,0.3072618537503589,65.75809199318569,0.16641117294640795,58.603066439523,0.5415939886947765,0.11322770341445956,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
621566,"Olson, Matt",L,73.94050699,0.4819855884707766,1249,0.9209928082228336,-0.3091106958517514,0.9209928082228336,-0.3091106958517514,0.3059410561855411,65.58773424190801,0.30593990459077425,69.33560477001703,0.9999962358933409,0.028295591748714637,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
683357,"Caissie, Owen",L,74.785902182,0.4545454545454545,55,1.2412453841511677,-0.6307908159099366,1.2412453841511677,-0.6307908159099366,0.30522728412061556,65.41737649063032,0.1291264604242755,56.38841567291312,0.42305018961951335,0.13483997249264842,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
593871,"Polanco, Jorge",R,71.19142201,0.5689001264222503,791,-0.1204154640528585,0.7097866272852579,-0.1204154640528585,0.7097866272852579,0.2946855816161997,65.24701873935264,0.2945774159236321,68.48381601362861,0.999632945419405,0.035555906726738896,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
656248,"Bouchard, Sean",R,72.837050505,0.5151515151515151,99,0.5029814626531286,0.07969277374996248,0.5029814626531286,0.07969277374996248,0.2913371182015455,65.07666098807495,0.18308303584831662,59.6252129471891,0.6284233089779543,0.10050378152592121,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
