id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end
606992,"Haase, Eric",R,71.318593357,33.182275111274805,11.73981298767254,0.5939418551451251,0.5357142857142857,5.702012934760679,28.181158642774683,22.47914570801401,29.088844949693407,140,2025-03-28,2025-09-30
596146,"Kepler, Max",L,71.311266286,31.74749400189904,7.827756436763893,-7.0865069382179,0.4467532467532467,0.1726163076927048,32.56528285486625,32.39266654717354,30.06708949737596,770,2025-03-28,2025-09-30
467793,"Santana, Carlos",R,71.271854993,26.687862187573337,12.85496363822842,-5.618944722414761,0.6448230668414154,6.759551337131182,34.08676934247104,27.32721800533986,26.94028961163306,763,2025-03-28,2025-09-30
668901,"Vientos, Mark",R,71.248782056,31.812573998489498,14.534024380825764,1.308016378688854,0.6219667943805876,1.4567519813838552,28.082257274940865,26.625505293557023,28.752688195956217,783,2025-03-28,2025-09-30
665750,"Taveras, Leody",R,71.232573301,31.187312715974237,6.324588698751112,-4.089986458698526,0.3986928104575163,1.4023999796519009,31.316057584460918,29.91365760480901,27.40830770387612,306,2025-03-28,2025-09-30
696030,"Osuna, Alejandro",L,71.228230734,29.850782028314395,4.693965888923563,5.0787487287808775,0.416083916083916,4.782198716261189,28.469730656534967,23.68753194027378,24.071705739387568,286,2025-03-28,2025-09-30
607208,"Turner, Trea",R,71.196050628,27.82642016644248,8.143718770869262,-2.9657648536971326,0.6022835394862037,0.4801612331061758,29.374339425943752,28.894178192837582,28.802374093569934,1051,2025-03-28,2025-09-30
663647,"Hayes, Ke'Bryan",R,71.191673844,26.43886382257692,4.268927470157039,1.5580591075545347,0.4330900243309002,1.5464691621188842,34.50314906146518,32.95667989934631,25.84176149246342,822,2025-03-28,2025-09-30
593871,"Polanco, Jorge",R,71.19142201,30.437847859125064,9.484291627201266,-10.632637088817866,0.5689001264222503,6.693830094095357,32.23249556563693,25.538665471541567,27.851997180535022,791,2025-03-28,2025-09-30
677950,"Thomas, Alek",L,71.188748702,27.62032464054797,9.964327438229706,0.2265408990978971,0.6015727391874183,12.950450903772772,33.45988737384206,20.509436470069293,26.98160687337392,763,2025-03-28,2025-09-30
455117,"Maldonado, Martín",R,71.180724766,31.79340629747396,14.966306500053069,-7.46487927346249,0.5280373831775701,10.121419518852653,36.32118358846341,26.19976406961075,29.424797749242245,214,2025-03-28,2025-09-30
592178,"Bryant, Kris",R,71.176536197,35.13557286005792,14.992573661838405,-2.9756090300144145,0.5492957746478873,4.2196535504150665,31.74658561635245,27.526932065937384,28.09083930046928,71,2025-03-28,2025-09-30
573262,"Yastrzemski, Mike",L,71.16166346,30.431068761590637,10.944159393718875,-2.688200276336413,0.6694411414982164,1.2328940614492203,30.285679700578743,29.05278563912953,24.68015954672901,841,2025-03-28,2025-09-30
663604,"Lockridge, Brandon",R,71.140590039,29.559301614912545,4.921693412937665,3.7863711526615376,0.3897637795275591,2.7900252030955897,29.584676312554524,26.79465110945894,30.89514135370577,254,2025-03-28,2025-09-30
571970,"Muncy, Max",L,71.132063902,34.67631041534801,17.790377480895167,-4.604116920279368,0.494773519163763,10.64117236706682,37.61479444647467,26.973622079407857,28.20143051614616,574,2025-03-28,2025-09-30
666126,"Cortes, Carlos",L,71.129963419,26.33824799666557,9.026198644916448,-1.784423768318392,0.5741935483870968,8.453170711451715,29.56841557342749,21.11524486197577,31.231339342777805,155,2025-03-28,2025-09-30
656775,"Mullins, Cedric",L,71.116571702,29.11564712568292,11.316267170600009,-5.973448601674104,0.6282051282051282,-3.174508776536944,28.62517265762344,31.799681434160387,24.13587139958096,858,2025-03-28,2025-09-30
457705,"McCutchen, Andrew",R,71.104092331,34.51069917223035,14.517212182689532,-0.8264166368189879,0.5327210103329506,-4.911520145258625,24.90507899657956,29.816599141838186,28.97545437942072,871,2025-03-28,2025-09-30
571771,"Hernández, Enrique",R,71.102507765,29.95433515592317,10.125548583044884,-3.4427881028010026,0.5265486725663717,3.3975980360701685,32.138012728858214,28.74041469278805,30.976476531943025,452,2025-03-28,2025-09-30
691026,"Winn, Masyn",R,71.098221298,29.100107068301902,5.533523646582983,-3.854421733970376,0.4356659142212189,0.4504662167751755,34.02357814033427,33.57311192355909,23.056483068517103,886,2025-03-28,2025-09-30
692216,"Kayfus, CJ",L,71.089003689,37.99294134746949,11.253446923450962,-2.040771226034344,0.4133333333333333,0.4284586611799824,29.871174031271355,29.44271537009137,21.5452244999869,225,2025-03-28,2025-09-30
596115,"Story, Trevor",R,71.079115246,29.447109115414406,10.51720000052379,-4.536092997639798,0.46160483175151,9.625907921022666,35.368680787990456,25.742772866967798,29.90764016101592,1159,2025-03-28,2025-09-30
686676,"Lee, Korey",R,71.05016431,29.6136899832502,12.270547052026943,-9.475916915370217,0.5862068965517242,6.785510870104717,33.18000282498908,26.39449195488436,25.795447153534887,58,2025-03-28,2025-09-30
676356,"DeLuca, Jonny",R,71.049039596,26.199645957722428,6.687817970907784,-9.134370667103024,0.585858585858586,6.490717163745921,33.69580357657967,27.205086412833747,26.90200323554444,99,2025-03-28,2025-09-30
641487,"Crawford, J.P.",L,71.04335174,36.02642279157191,4.7077558580197465,1.6481758648553009,0.3678269049858889,1.697984528770991,36.62452757544869,34.9265430466777,27.63848415957751,1063,2025-03-28,2025-09-30
656555,"Hoskins, Rhys",R,71.03645666,33.62312115454576,16.68754434763024,-6.881522625706336,0.482,1.3335408825847834,32.447748690938305,31.114207808353505,28.57573141541063,500,2025-03-28,2025-09-30
663757,"Grisham, Trent",L,71.02042831,30.89590435978144,16.65359329603082,1.8221550090466228,0.5769712140175217,-9.211638892223585,24.08246485971018,33.29410375193376,31.01491787875612,799,2025-03-28,2025-09-30
664034,"France, Ty",R,71.017197114,34.800751190021096,10.68565159142965,5.183658372049534,0.4711425206124853,-0.795874249575212,27.55246823080048,28.348342480375702,26.466346230506684,849,2025-03-28,2025-09-30
678882,"Rafaela, Ceddanne",R,71.015417358,32.61196536881535,11.526136758082236,-1.4223802110776516,0.5722120658135282,2.953600120524265,33.47875118958596,30.52515106906168,26.757701842149697,1094,2025-03-28,2025-09-30
608385,"Winker, Jesse",L,71.011014786,35.44015931755119,13.879825091215451,3.2106276548971366,0.6495726495726496,4.566223374397127,31.520197048845883,26.953973674448758,26.08716138612454,117,2025-03-28,2025-09-30
695391,"Harris, Brett",R,71.010082403,28.179349741494303,7.898697927482236,-5.889640277434713,0.5348837209302326,4.49663769459575,25.02243148511037,20.52579379051462,25.27800739334794,129,2025-03-28,2025-09-30
691728,"Veen, Zac",L,70.992057826,30.125514631116545,6.99682748925683,6.042069035138341,0.4637681159420289,-2.8592805473888507,26.12181849136124,28.981099038750088,29.769322055897504,69,2025-03-28,2025-09-30
608324,"Bregman, Alex",R,70.98959732,28.100772415480336,13.509700587996484,-5.085512429399091,0.6572637517630465,3.1231972560227432,31.78894429659886,28.665747040576115,24.77322792795111,709,2025-03-28,2025-09-30
640902,"Pereda, Jhonny",R,70.972347273,30.39147883430562,4.172136366670276,5.982793314925209,0.5123966942148761,-4.230875010173406,22.84630460167945,27.07717961185285,29.39898237747263,121,2025-03-28,2025-09-30
