id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,mechanical_swing_quality_adjusted_label,raw_swing_power_score,swing_path_efficiency_score,date_start,date_end
680779,"Davis, Henry",R,73.948502821,0.5505836575875486,514,0.7053938096731933,86.54173764906304,0.9941423102866643,Strong,0.9240190756252209,0.49508119276551005,2025-03-28,2025-09-30
700250,"Rice, Ben",L,73.414293995,0.5670103092783504,776,0.7043492545728038,86.37137989778535,0.9995735434193144,Strong,0.7216503589442116,0.6876491552533828,2025-03-28,2025-09-30
700242,"Sweeney, Trey",L,73.562361567,0.5615671641791045,536,0.6974961306946466,86.20102214650767,0.9952990938924168,Strong,0.7777412415155017,0.6238397203778281,2025-03-28,2025-09-30
518792,"Heyward, Jason",L,72.420800857,0.6357142857142857,140,0.6925109896615951,86.03066439522998,0.7534030360583935,Strong,0.34529579199730964,1.4930588641894516,2025-03-28,2025-09-30
677592,"Pereira, Everson",R,74.159120656,0.5901639344262296,122,0.6916899951705945,85.8603066439523,0.7047698330759857,Strong,1.0038052171201584,0.9590767415235483,2025-03-28,2025-09-30
677594,"Rodríguez, Julio",R,76.448462517,0.4659468438538206,1204,0.6869684433850906,85.68994889267462,0.999994096705659,Strong,1.8710525404630967,-0.49710754289118636,2025-03-28,2025-09-30
676724,"Young, Jared",L,74.0180245,0.6375000000000001,80,0.6785224926223173,85.51959114139693,0.5506710358827784,Strong,0.9503552428242572,1.5139926106435788,2025-03-28,2025-09-30
663697,"India, Jonathan",R,71.985350244,0.6085365853658538,820,0.6772119833353363,85.34923339011925,0.9997253464300279,Strong,0.1803386115055611,1.1744574547412903,2025-03-28,2025-09-30
656180,"Adams, Riley",R,78.30455994,0.4040000000000001,500,0.6708861149703884,85.17887563884156,0.9932620530009145,Strong,2.574178425409506,-1.2233040756979487,2025-03-28,2025-09-30
660821,"Sánchez, Jesús",L,75.851158487,0.4818401937046004,826,0.6668228292048575,85.00851788756388,0.999741341008778,Strong,1.6447821305850492,-0.3107914234847362,2025-03-28,2025-09-30
683770,"Robertson, Will",L,74.33359184,0.576,125,0.6645967673915997,84.8381601362862,0.7134952031398099,Strong,1.0698983026055995,0.793034382763475,2025-03-28,2025-09-30
686668,"Doyle, Brenton",R,70.753457343,0.6461716937354989,862,0.6645418345146027,84.66780238500851,0.9998195397452989,Strong,-0.2863264328189075,1.6156499919161678,2025-03-28,2025-09-30
672744,"Canario, Alexander",R,75.96625729,0.4789719626168224,428,0.6626821482076918,84.49744463373084,0.9861573379135204,Strong,1.688383800795247,-0.34441540400823295,2025-03-28,2025-09-30
592626,"Pederson, Joc",L,73.352814167,0.5624999999999999,480,0.661082245157507,84.32708688245314,0.99177025295098,Strong,0.6983606016646742,0.6347752595702809,2025-03-28,2025-09-30
